The JGroups 2.2.9 sources that are currently included in Geode must be replaced in order for Geode to leave incubation.  A wiki document has been created to investigate alternatives.  https://cwiki.apache.org/confluence/display/GEODE/Replacing+JGroups+2.2.9 Replace JGroups 2.2.9,0
Please see the Incubator guide:     * http://incubator.apache.org/guides/mentor.html#initial-clean-up  Source & Notice File policy:     * http://www.apache.org/legal/src-headers.html  Apache RAT is a tool that can help with source file headers:      * http://creadur.apache.org/rat/   Initial Code Cleanup,0
Integrated Security: Purpose of integrated security feature is to provide uniform authentication and authorization capabilities for all Geode clients. Geode distributed systems has different clients  some perform cache/region operations  some perform management operations. In order to authenticate and authorize these actions we need single consistent framework or interface. Such interface should allow configuration of access levels from single place and/or repository.   The key requirements being met here are   - Authentication of all clients from single plugin  - Authorization of cache/data operations (through cache-client and REST) and managements (GFSH/JMX) operations from single plugin  - Extend existing Client-Server security framework  Provide Integrated Security,0
This is a feature that has been under development for GemFire but was not part of the initial drop of code for geode.  Allow Lucene indexes to be stored in Geode regions allowing users to do text searches on data stored in Geode.  Lucene Integration,0
Geode packages should be renamed from com.gemstone -> org.apache.geode in order to allow an easy transition from incubation to become a TLP.   Also  it allow the necessary work that may need to be done at the protocol level in order to allow serialization/message exchange between nodes before an actual release using the definitive class/package naming.  The issue was discussed in the following thread at dev@:  http://mail-archives.apache.org/mod_mbox/incubator-geode-dev/201505.mbox/ajax/%3C554B38C3.5050500%40pidster.com%3E Package renaming - com.gemstone.gemfire -> org.apache.geode,0
Upgrade swagger and swagger-springmvc Upgrade Swagger libraries,0
"CI cleanup master ticket  This is part of the """"squashathon"""" effort to clean up CI failures. Tickets fixed as part of this effort should have this ticket as parent. CI cleanup ",0
Failed 1 times in the last 30 runs. Stability: 96 %  Error Message  junit.framework.AssertionFailedError: Event never occurred after 60000 ms: expected no metadata to be refreshed Stacktrace  junit.framework.AssertionFailedError: Event never occurred after 60000 ms: expected no metadata to be refreshed 	at junit.framework.Assert.fail(Assert.java:57) 	at junit.framework.TestCase.fail(TestCase.java:227) 	at dunit.DistributedTestCase.waitForCriterion(DistributedTestCase.java:1162) 	at com.gemstone.gemfire.internal.cache.PartitionedRegionSingleHopDUnitTest.testMetadataFetchOnlyThroughFunctions(PartitionedRegionSingleHopDUnitTest.java:842) CI failure: PartitionedRegionSingleHopDUnitTest.testMetadataFetchOnlyThroughFunctions,0
"This test failed for me in a private build. The error message says """"This test sometimes fails due to timing issues"""". That's nice  but the test should pass all the time :)  {noformat} dunit.RMIException: While invoking com.gemstone.gemfire.cache30.MultiVMRegionTestCase$230.run in VM 1 running on Host cc4-rh6.gemstone.com with 4 VMs 	at dunit.VM.invoke(VM.java:360) 	at dunit.VM.invoke(VM.java:303) 	at dunit.VM.invoke(VM.java:257) 	at com.gemstone.gemfire.cache30.MultiVMRegionTestCase.testNoDataSerializer(MultiVMRegionTestCase.java:5467) 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) 	at java.lang.reflect.Method.invoke(Method.java:497) 	at junit.framework.TestCase.runTest(TestCase.java:176) 	at junit.framework.TestCase.runBare(TestCase.java:141) 	at junit.framework.TestResult$1.protect(TestResult.java:122) 	at junit.framework.TestResult.runProtected(TestResult.java:142) 	at junit.framework.TestResult.run(TestResult.java:125) 	at junit.framework.TestCase.run(TestCase.java:129) 	at junit.framework.TestSuite.runTest(TestSuite.java:252) 	at junit.framework.TestSuite.run(TestSuite.java:247) 	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:86) 	at org.gradle.api.internal.tasks.testing.junit.JUnitTestClassExecuter.runTestClass(JUnitTestClassExecuter.java:86) 	at org.gradle.api.internal.tasks.testing.junit.JUnitTestClassExecuter.execute(JUnitTestClassExecuter.java:49) 	at org.gradle.api.internal.tasks.testing.junit.JUnitTestClassProcessor.processTestClass(JUnitTestClassProcessor.java:64) 	at org.gradle.api.internal.tasks.testing.SuiteTestClassProcessor.processTestClass(SuiteTestClassProcessor.java:50) 	at sun.reflect.GeneratedMethodAccessor213.invoke(Unknown Source) 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) 	at java.lang.reflect.Method.invoke(Method.java:497) 	at org.gradle.messaging.dispatch.ReflectionDispatch.dispatch(ReflectionDispatch.java:35) 	at org.gradle.messaging.dispatch.ReflectionDispatch.dispatch(ReflectionDispatch.java:24) 	at org.gradle.messaging.dispatch.ContextClassLoaderDispatch.dispatch(ContextClassLoaderDispatch.java:32) 	at org.gradle.messaging.dispatch.ProxyDispatchAdapter$DispatchingInvocationHandler.invoke(ProxyDispatchAdapter.java:93) 	at com.sun.proxy.$Proxy2.processTestClass(Unknown Source) 	at org.gradle.api.internal.tasks.testing.worker.TestWorker.processTestClass(TestWorker.java:106) 	at sun.reflect.GeneratedMethodAccessor212.invoke(Unknown Source) 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) 	at java.lang.reflect.Method.invoke(Method.java:497) 	at org.gradle.messaging.dispatch.ReflectionDispatch.dispatch(ReflectionDispatch.java:35) 	at org.gradle.messaging.dispatch.ReflectionDispatch.dispatch(ReflectionDispatch.java:24) 	at org.gradle.messaging.remote.internal.hub.MessageHub$Handler.run(MessageHub.java:360) 	at org.gradle.internal.concurrent.DefaultExecutorFactory$StoppableExecutorImpl$1.run(DefaultExecutorFactory.java:64) 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) 	at java.lang.Thread.run(Thread.java:745) Caused by: junit.framework.AssertionFailedError: This test sometimes fails due to timing issues 	at junit.framework.Assert.fail(Assert.java:57) 	at junit.framework.Assert.assertTrue(Assert.java:22) 	at junit.framework.TestCase.assertTrue(TestCase.java:192) 	at com.gemstone.gemfire.cache30.MultiVMRegionTestCase$230.run2(MultiVMRegionTestCase.java:5450) 	at com.gemstone.gemfire.cache30.CacheSerializableRunnable.run(CacheSerializableRunnable.java:46) 	at sun.reflect.GeneratedMethodAccessor236.invoke(Unknown Source) 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) 	at java.lang.reflect.Method.invoke(Method.java:497) 	at hydra.MethExecutor.executeObject(MethExecutor.java:258) 	at dunit.standalone.RemoteDUnitVM.executeMethodOnObject(RemoteDUnitVM.java:68) 	at sun.reflect.GeneratedMethodAccessor188.invoke(Unknown Source) 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) 	at java.lang.reflect.Method.invoke(Method.java:497) 	at sun.rmi.server.UnicastServerRef.dispatch(UnicastServerRef.java:323) 	at sun.rmi.transport.Transport$1.run(Transport.java:200) 	at sun.rmi.transport.Transport$1.run(Transport.java:197) 	at java.security.AccessController.doPrivileged(Native Method) 	at sun.rmi.transport.Transport.serviceCall(Transport.java:196) 	at sun.rmi.transport.tcp.TCPTransport.handleMessages(TCPTransport.java:568) 	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.run0(TCPTransport.java:826) 	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.lambda$run$241(TCPTransport.java:683) 	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler$$Lambda$1/1498566026.run(Unknown Source) 	at java.security.AccessController.doPrivileged(Native Method) 	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.run(TCPTransport.java:682) {noformat} DistributedNoAckRegionOffHeapDUnitTest.testNoDataSerializer fails intermittently",0
Currently the Gradle Wrapper is configured for Gradle 2.3 and the latest version of Gradle is 2.8.   Features of 2.8 include: - Faster configuration - Continuous builds - Incremental builds - Faster builds - Improved IDE support  Build times: Gradle 2.3: 1 mins 55.045 secs Gradle 2.8: 1 mins 21.865 secs Update Gradle Wrapper to Gradle 2.8,0
