class_id,predictions_0.01,predictions_0.5,predictions_0.55,predictions_0.6,predictions_0.65,predictions_0.7,predictions_0.75,predictions_0.8,predictions_0.85,predictions_0.9,predictions_0.95
39274,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39275,0,0,0,0,0,0,0,0,NULL,NULL,NULL
39276,0,0,0,0,0,0,0,0,0,0,0
39277,0,0,0,0,0,0,0,0,0,0,0
39278,0,0,0,0,0,0,0,0,0,0,0
39279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39280,0,0,0,0,0,0,0,0,0,0,0
39281,0,0,0,0,0,0,0,0,0,0,0
39282,0,0,0,0,0,0,0,0,0,0,0
39283,0,0,0,0,0,0,0,0,0,0,0
39284,0,0,0,0,0,0,0,0,0,0,0
39285,0,0,0,0,0,0,0,0,0,0,0
39286,0,0,0,0,0,0,0,0,0,0,0
39288,0,0,0,0,0,0,0,0,0,0,0
39289,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39290,0,0,0,0,0,0,0,0,0,0,0
39291,0,0,0,0,0,0,0,0,0,0,0
39292,0,0,0,0,0,0,0,0,0,0,0
39293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39294,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39295,0,0,0,0,0,0,0,0,0,0,0
39296,0,0,0,0,0,0,0,0,0,0,0
39297,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
39298,0,0,0,0,0,0,0,0,0,0,0
39299,0,0,0,0,0,0,0,0,0,0,0
39300,0,0,0,0,0,0,0,0,0,0,0
39301,0,0,0,0,0,0,0,0,0,0,0
39302,1,1,1,1,1,1,1,1,1,1,1
